Category,Name,Variant Name,Price,URL
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'3 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'3 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'3.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'3.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'4 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'4 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'4.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'4.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'5.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'5.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'6 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'6 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'6.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'6.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'7 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'7 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'7.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'7.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'8 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'8 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'8.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'8.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'9 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'9 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'9.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'9.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'10 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'10 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'10.5 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'10.5 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'11 0.70ct Round',b'7900.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Rings',b'The Subverted Flower - 18 Carat Yellow Gold and Diamond Ring',b'11 1.0ct Round',b'12950.00',b'https://completedworks.com//products/the-subverted-flower-yellow-gold-and-diamond-ring'
b'Necklace',b'The Second Great Cowboy Strike - Gold Vermeil Pendant',b'',b'185.00',b'https://completedworks.com//products/the-great-cowboy-strike-ii-gold-vermeil-pendant'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'Send me a sizer',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'E (US 2.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'E\xc2\xbd (US 2.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'F (US 3)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'F\xc2\xbd (US 3.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'G',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'G\xc2\xbd (US 3.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'H (US 3.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'H\xc2\xbd (US 4)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'I (US 4.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'I\xc2\xbd (US 4.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'J (US 4.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'J\xc2\xbd (US 5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'K (US 5.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'K\xc2\xbd (US 5.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'L (US 5.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'L\xc2\xbd (US 6)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'M (US 6.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'M\xc2\xbd (US 6.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'N (US 6.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'N\xc2\xbd (US 7)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'O',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'O\xc2\xbd (US 7.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'P (US 7.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'P\xc2\xbd (US 7.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'Q (US 8)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'Q\xc2\xbd (US 8.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'R (US 8.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'R\xc2\xbd (US 8.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'S (US 9)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'S\xc2\xbd (US 9.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'T (US 9.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'T\xc2\xbd (US 10)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'U (US 10.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'U\xc2\xbd (US 10.5)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'V (US 10.75)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'V\xc2\xbd (US 11)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Rings',b'The Phases of the Moon - Yellow Gold and Diamond Ring',b'W (US 11.25)',b'1600.00',b'https://completedworks.com//products/the-phases-of-the-moon-yellow-gold-and-diamond-eternity-ring'
b'Necklace',b'The Retired Ballerina - Gold Vermeil Necklace',b'Tanzanite',b'475.00',b'https://completedworks.com//products/the-retired-ballerina-gold-vermeil-necklace'
b'Earrings',b'Blast - Gold Vermeil Ear Cuff',b'',b'165.00',b'https://completedworks.com//products/blast-gold-vermeil-ear-cuff'
b'Earrings',b'Dreams of a Butterfly - Gold Vermeil and Pearl Earring',b'',b'195.00',b'https://completedworks.com//products/dreams-of-a-butterfly-gold-vermeil-earring'
b'Bracelet',b'The Meditations of a Fisherman - Gold Vermeil Cuff',b'',b'455.00',b'https://completedworks.com//products/the-meditations-of-a-fisherman-gold-vermeil-cuff'
b'Earrings',b'The Phases of the Moon - 18 Carat Yellow Gold and Diamond Hoop Earrings',b'',b'2300.00',b'https://completedworks.com//products/the-matter-of-time-yellow-gold-and-diamond-hoop-earrings'
b'Earrings',b'The Laws of Gravity - Gold Vermeil and Pearl Earrings',b'',b'325.00',b'https://completedworks.com//products/the-laws-of-gravity-gold-vermeil-and-pearl-earrings'
b'Bracelet',b'The Ingenuities of Debt - Gold Vermeil Bracelet',b'',b'325.00',b'https://completedworks.com//products/the-ingenuities-of-debt-gold-vermeil-bracelet'
b'Necklace',b'The Great Cowboy Strike - Gold Vermeil Pendant',b'',b'245.00',b'https://completedworks.com//products/the-great-cowboy-strike-gold-vermeil-pendant'
b'Earrings',b'A Sudden Gust of Wind - 18 Carat Yellow Gold and Diamond Earrings',b'',b'1800.00',b'https://completedworks.com//products/a-sudden-gust-of-wind-yellow-gold-and-diamond-earrings'
b'Hair Accessories',b'The Enfolding of Fate - Gold Vermeil and Pearl Hair Clip',b'',b'250.00',b'https://completedworks.com//products/the-enfolding-of-fate-gold-vermeil-and-pearl-hair-pin'
b'Rings',b'The Effect of Small Things - 18 Carat Yellow Gold and Diamond Ring',b'',b'2300.00',b'https://completedworks.com//products/the-effect-of-small-things-yellow-gold-and-diamond-ring'
b'Earrings',b'The Dishcloth of the Metropolitan Elite - Gold Vermeil Earrings',b'',b'275.00',b'https://completedworks.com//products/dishcloth-gold-vermeil-earrings'
b'Rings',"b'The Death of Sophocles - 18 Carat Yellow Gold, Marble and Diamond Ring'",b'',b'9000.00',b'https://completedworks.com//products/the-death-of-sophocles-yellow-gold-marble-and-diamond-ring'
b'Earrings',b'The Curve of Time - Gold Vermeil Earrings',b'',b'185.00',b'https://completedworks.com//products/the-curve-of-time-gold-vermeil-earrings'
b'Earrings',b'The Beekeeper - Gold Vermeil Earrings',b'',b'195.00',b'https://completedworks.com//products/the-beekeeper-gold-vermeil-earrings'
b'',b'The Artist Project | What Artists See When They Look At Art',b'',b'49.95',b'https://completedworks.com//products/the-artist-project-what-artists-see-when-they-look-at-art'
b'Earrings',b'The Advice of Edvard Munch - Gold Vermeil and Pearl Earrings',b'',b'375.00',b'https://completedworks.com//products/the-advice-of-edvard-munch-gold-vermeil-earrings'
b'Necklace',b'The Accelerating Expansion of the Universe - Gold Plated Collar Necklace',b'',b'450.00',b'https://completedworks.com//products/the-accelerating-expansion-of-the-universe-gold-vermeil-collar-necklace'
b'Earrings',b'Suspension - Gold Vermeil Earrings',b'',b'215.00',b'https://completedworks.com//products/suspension-gold-vermeil-earrings'
b'Earrings',b'Suspended Forms - Gold Vermeil and Ceramic Earrings',b'',b'175.00',b'https://completedworks.com//products/suspended-forms-gold-vermeil-and-ceramic-earrings'
b'Earrings',b'Letter to an Archaeologist - Sterling Silver Earrings',b'',b'195.00',b'https://completedworks.com//products/letter-to-an-archaeologist-silver-earrings'
b'Earrings',b'Letter to an Archaeologist - Gold Vermeil Earrings',b'',b'195.00',b'https://completedworks.com//products/letter-to-an-archaeologist-gold-vermeil-earrings'
b'Earrings',b'Surge - Gold Vermeil Earring',b'',b'165.00',b'https://completedworks.com//products/surge-gold-vermeil-earring'
b'Earrings',b'Subcommittee - Gold Vermeil Earrings',b'',b'210.00',b'https://completedworks.com//products/subcommittee-gold-vermeil-earrings'
b'Earrings',b'Stunt Double - Gold Vermeil and Ceramic Earrings',b'',b'195.00',b'https://completedworks.com//products/stunt-double-gold-vermeil-and-ceramic-necklace'
b'Necklace',b'String of Perils - Gold Vermeil and Ceramic Necklace',b'',b'415.00',b'https://completedworks.com//products/string-of-perils-gold-vermeil-and-ceramic-necklace'
b'',b'Small Rounded Forms Earring',b'',b'495.00',b'https://completedworks.com//products/small-rounded-forms-earring'
b'Earrings',b'Counter-Thesis - 18 Carat Yellow Gold Earring',b'',b'495.00',b'https://completedworks.com//products/counter-thesis-yellow-gold-earring'
b'Earrings',b'Self Portrait - Sterling Silver Earring',b'',b'185.00',b'https://completedworks.com//products/self-portrait-silver-earring'
b'Earrings',b'Self Portrait - Gold Vermeil Earring',b'',b'185.00',b'https://completedworks.com//products/self-portrait-gold-vermeil-earring'
b'Earrings',b'Scrunch - Sterling Silver Earrings',b'',b'350.00',b'https://completedworks.com//products/scrunch-sterling-silver-earrings'
b'Earrings',b'Scrunch - Gold Vermeil Earrings',b'',b'350.00',b'https://completedworks.com//products/scrunch-gold-vermeil-earrings'
b'Bracelet',b'Scrunch - Gold Plated Cuff',b'',b'350.00',b'https://completedworks.com//products/scrunch-gold-vermeil-cuff'
b'Earrings',b'Rift - Gold Vermeil Earring',b'',b'185.00',b'https://completedworks.com//products/rift-gold-vermeil-earring'
b'Earrings',b'Reflections - Gold Vermeil Earrings with Pink Quartz Gemstone',b'',b'295.00',b'https://completedworks.com//products/reflections-gold-vermeil-and-pink-quartz-earrings'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'Red',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'White',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'Blue',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'Pink',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'Purple',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Postconceptual Condition - Gold Plated and Ceramic Hair Clip',b'Green',b'95.00',b'https://completedworks.com//products/postconceptual-condition-gold-vermeil-and-ceramic-hair-clip'
b'Hair Accessories',b'Poolside Gossip - Ceramic and Gold Plated Hair Barrette',b'',b'195.00',b'https://completedworks.com//products/poolside-gossip-ceramic-amp-14ct-gold-plated-hair-barrette'
b'Earrings',b'Cohesion - Gold Vermeil Earrings',b'',b'250.00',b'https://completedworks.com//products/cohesion-gold-vermeil-earrings'
b'Earrings',b'Plume - Gold Vermeil Earrings',b'',b'185.00',b'https://completedworks.com//products/plume-gold-vermeil-earrings'
b'Earrings',b'Peaceful Co-existence - Gold Vermeil Earrings',b'',b'275.00',b'https://completedworks.com//products/peaceful-co-existence-gold-vermeil-earrings'
b'Necklace',b'Origins of European Tragic Drama - Gold Plated Pendant',b'',b'225.00',b'https://completedworks.com//products/origins-of-european-tragic-drama-gold-plated-pendant'
b'Earrings',b'Origins of European Tragic Drama - Gold Plated Earrings',b'',b'265.00',b'https://completedworks.com//products/origins-of-european-tragic-drama-clip-earrings'
b'',b'On Vegetables: Modern Recipes for the Home Kitchen',b'',b'29.95',b'https://completedworks.com//products/on-vegetables-modern-recipes-for-the-home-kitchen'
b'',b'Solitude / Vessel in Off White',b'',b'95.00',b'https://completedworks.com//products/solitude-vase'
b'',b'Wake / Vessel in Cream',b'',b'95.00',b'https://completedworks.com//products/wake-vase'
b'',b'Postures / Vessel in Off White',b'',b'70.00',b'https://completedworks.com//products/postures-small-vase'
b'',b'Yesterday is History / Vessel in Blush',b'',b'95.00',b'https://completedworks.com//products/yesterday-is-history-ceramic-vase'
b'',b'Pollen / Vessel in Off White and Red',b'',b'95.00',b'https://completedworks.com//products/pollen-vase'
b'',b'Silence of the Sea / Vessel in Off White and Blue',b'',b'295.00',b'https://completedworks.com//products/silence-of-the-sea-ceramic-vase'
b'',b'Banned Book No. 2 / Vessel in Off White',b'',b'240.00',b'https://completedworks.com//products/banned-book-no-2-ceramic-vase'
b'',b'Goliath / Vessel in Off White',b'',b'315.00',b'https://completedworks.com//products/goliath-ceramic-vase'
b'Earrings',b'Memories of Water - 18 Carat Yellow Gold and Diamond Earrings',b'',b'4500.00',b'https://completedworks.com//products/memories-of-water-yellow-gold-and-diamond-earrings'
b'Earrings',b'Memories of Water - 18 Carat White Gold and Diamond Earrings',b'',b'4500.00',b'https://completedworks.com//products/memories-of-water-white-gold-and-diamond-earrings'
b'Earrings',b'Memories of Water - 18 Carat Yellow Gold and Diamond Earrings',b'',b'2900.00',b'https://completedworks.com//products/memories-of-water-gold-and-diamond-earrings'
b'Hair Accessories',b'Melted High-Energy Nut Bar - Gold Plated Hair Barrette',b'',b'245.00',b'https://completedworks.com//products/melted-high-energy-nut-bar-14ct-gold-plated-hair-barrette'
b'Rings',b'Los L\xc3\xadmites de lo Posible - 18 Carat Yellow Gold and Diamond Ring',b'',b'2275.00',b'https://completedworks.com//products/los-limites-de-lo-posible-yellow-gold-and-diamond-ring'
b'Earrings',b'Laws of Conservation of Mass II - Ceramic and Pearl Earrings',b'',b'155.00',b'https://completedworks.com//products/laws-of-conservation-of-mass-ii-ceramic-and-pearl-earrings'
b'Earrings',b'Laws of Conservation of Mass - Ceramic and Pearl Earrings',b'',b'180.00',b'https://completedworks.com//products/laws-of-conservation-of-mass-ceramic-and-pearl-earrings'
b'Rings',b'Incomplete Column - 18 Carat Yellow Gold and Diamond Ring',b'',b'8000.00',b'https://completedworks.com//products/incomplete-column-gold-and-diamond-ring'
b'Earrings',b'Good Neighbours - Gold Vermeil and Pearl Earrings',b'',b'375.00',b'https://completedworks.com//products/good-neighbours-gold-vermeil-hoops'
b'Earrings',b'Good Neighbours - Gold Vermeil and Pearl Ear Climber',b'',b'215.00',b'https://completedworks.com//products/good-neighbours-gold-vermeil-and-freshwater-pearl-ear-climber'
b'Rings',b'The Best Place to be a Puffin - Gold Vermeil Ring',b'Extra Small - In stock',b'245.00',b'https://completedworks.com//products/the-best-place-to-be-a-puffin-gold-vermeil-ring'
b'Rings',b'The Best Place to be a Puffin - Gold Vermeil Ring',b'Small -  In stock',b'245.00',b'https://completedworks.com//products/the-best-place-to-be-a-puffin-gold-vermeil-ring'
b'Rings',b'The Best Place to be a Puffin - Gold Vermeil Ring',b'Medium - In stock',b'245.00',b'https://completedworks.com//products/the-best-place-to-be-a-puffin-gold-vermeil-ring'
b'Rings',b'The Best Place to be a Puffin - Gold Vermeil Ring',b'Large - In stock',b'245.00',b'https://completedworks.com//products/the-best-place-to-be-a-puffin-gold-vermeil-ring'
b'Rings',b'The Best Place to be a Puffin - Gold Vermeil Ring',b'Extra Large - In stock',b'245.00',b'https://completedworks.com//products/the-best-place-to-be-a-puffin-gold-vermeil-ring'
b'Rings',"b'Deflated (""Do Not inflate"") - Gold Vermeil Ring'",b'Extra Small - In stock',b'195.00',b'https://completedworks.com//products/deflated-do-not-inflate-gold-vermeil-ring'
b'Rings',"b'Deflated (""Do Not inflate"") - Gold Vermeil Ring'",b'Small - In stock',b'195.00',b'https://completedworks.com//products/deflated-do-not-inflate-gold-vermeil-ring'
b'Rings',"b'Deflated (""Do Not inflate"") - Gold Vermeil Ring'",b'Medium - In stock',b'195.00',b'https://completedworks.com//products/deflated-do-not-inflate-gold-vermeil-ring'
b'Rings',"b'Deflated (""Do Not inflate"") - Gold Vermeil Ring'",b'Large - In stock',b'195.00',b'https://completedworks.com//products/deflated-do-not-inflate-gold-vermeil-ring'
b'Rings',"b'Deflated (""Do Not inflate"") - Gold Vermeil Ring'",b'Extra Large - In stock',b'195.00',b'https://completedworks.com//products/deflated-do-not-inflate-gold-vermeil-ring'
b'Rings',b'Career Break - Gold Vermeil and White Topaz Ring',b'Small - In stock',b'215.00',b'https://completedworks.com//products/career-break-gold-vermeil-ring'
b'Rings',b'Career Break - Gold Vermeil and White Topaz Ring',b'Medium - In stock',b'215.00',b'https://completedworks.com//products/career-break-gold-vermeil-ring'
b'Rings',b'Career Break - Gold Vermeil and White Topaz Ring',b'Large - In stock',b'215.00',b'https://completedworks.com//products/career-break-gold-vermeil-ring'
b'Earrings',b'Riot. Strike. Riot. - Gold Vermeil Ear Cuff',b'',b'215.00',b'https://completedworks.com//products/riot-strike-riot-gold-vermeil-ear-cuff'
b'Rings',b'The Moon in Venice - Gold Vermeil Ring',b'Small -  Custom made',b'225.00',b'https://completedworks.com//products/the-moon-in-venice-gold-vermeil-ring'
b'Rings',b'The Moon in Venice - Gold Vermeil Ring',b'Medium - Custom Made',b'225.00',b'https://completedworks.com//products/the-moon-in-venice-gold-vermeil-ring'
b'Rings',b'The Moon in Venice - Gold Vermeil Ring',b'Large -  Custom made',b'225.00',b'https://completedworks.com//products/the-moon-in-venice-gold-vermeil-ring'
